OID_,SUB_DRAINA,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
917,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1994-07-16 0:00:00,14.628353946800001
918,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1994-07-16 0:00:00,11.907065127799999
919,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1994-07-16 0:00:00,12.591154284500000
920,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1994-08-16 0:00:00,14.183822480900000
921,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1994-08-16 0:00:00,12.741434121499999
922,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1994-08-16 0:00:00,13.609617312599999
923,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1994-08-16 0:00:00,12.649272239000000
924,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1994-08-16 0:00:00,12.675065427400000
925,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1994-08-16 0:00:00,13.237613854199999
926,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1994-08-16 0:00:00,12.882620636500000
927,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1994-08-16 0:00:00,13.092320825400000
928,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1994-09-16 0:00:00,4.332415636440000
929,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1994-09-16 0:00:00,2.153013680700000
930,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1994-09-16 0:00:00,3.256148882550000
931,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1994-09-16 0:00:00,3.369961079600000
932,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1994-09-16 0:00:00,3.815229725350000
933,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1994-09-16 0:00:00,2.938453577550000
934,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1994-09-16 0:00:00,3.490777584290000
935,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1994-09-16 0:00:00,2.724690582700000
936,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1994-10-16 0:00:00,-2.241341150240000
937,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1994-10-16 0:00:00,-3.715521854780000
938,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1994-10-16 0:00:00,-2.449260457430000
939,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1994-10-16 0:00:00,-5.057744656730000
940,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1994-10-16 0:00:00,-0.868632430599000
941,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1994-10-16 0:00:00,-5.546702408820000
942,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1994-10-16 0:00:00,-1.559039127260000
943,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1994-10-16 0:00:00,-2.561957184210000
944,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1994-11-16 0:00:00,-17.992876030800002
945,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1994-11-16 0:00:00,-20.925628249999999
946,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1994-11-16 0:00:00,-20.962528614400000
947,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1994-11-16 0:00:00,-18.907119480500000
948,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1994-11-16 0:00:00,-14.268507443800001
949,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1994-11-16 0:00:00,-19.708646721600001
950,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1994-11-16 0:00:00,-15.939950457800000
951,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1994-11-16 0:00:00,-20.081803332400000
952,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1994-12-16 0:00:00,-20.742158808399999
953,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1994-12-16 0:00:00,-23.221706006100000
954,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1994-12-16 0:00:00,-24.164490315599998
955,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1994-12-16 0:00:00,-21.192067551800001
956,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1994-12-16 0:00:00,-17.027369415100001
957,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1994-12-16 0:00:00,-22.281765998699999
958,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1994-12-16 0:00:00,-20.003603534900002
959,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1994-12-16 0:00:00,-22.566769334300002
960,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-01-16 0:00:00,-21.038705463900001
961,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-01-16 0:00:00,-22.232926051200000
962,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-01-16 0:00:00,-22.972146022899999
963,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-01-16 0:00:00,-22.704834175199998
964,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-01-16 0:00:00,-19.052533454100001
965,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-01-16 0:00:00,-20.569194565200000
966,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-01-16 0:00:00,-19.094811571800001
967,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-01-16 0:00:00,-21.162438662900001
968,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-02-15 0:00:00,-16.762312664800000
969,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-02-15 0:00:00,-19.415365732500000
970,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-02-15 0:00:00,-17.864998410900000
971,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-02-15 0:00:00,-18.423068396300000
972,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-02-15 0:00:00,-15.811275893199999
973,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-02-15 0:00:00,-18.729310806299999
974,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-02-15 0:00:00,-16.019053974900000
975,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-02-15 0:00:00,-16.145300370899999
976,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-03-16 0:00:00,-14.755227528200001
977,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-03-16 0:00:00,-16.659585029500001
978,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-03-16 0:00:00,-13.967324401999999
979,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-03-16 0:00:00,-17.446039864199999
980,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-03-16 0:00:00,-13.228855303600000
981,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-03-16 0:00:00,-16.866193853100000
982,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-03-16 0:00:00,-12.096044017500001
983,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-03-16 0:00:00,-13.489469958000001
984,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-04-16 0:00:00,0.563586953162000
985,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-04-16 0:00:00,-1.805288015100000
986,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-04-16 0:00:00,0.683379965952000
987,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-04-16 0:00:00,-1.563027221620000
988,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-04-16 0:00:00,-1.004546586660000
989,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-04-16 0:00:00,0.407494429435000
990,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-04-16 0:00:00,-0.417211054554000
991,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-04-16 0:00:00,0.720276750720000
992,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-05-16 0:00:00,7.436815539460000
993,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-05-16 0:00:00,6.433903671210000
994,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-05-16 0:00:00,7.367392860250000
995,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-05-16 0:00:00,6.194115314770000
996,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-05-16 0:00:00,5.921883140780000
997,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-05-16 0:00:00,7.571659190880000
998,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-05-16 0:00:00,6.435019216650000
999,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-05-16 0:00:00,7.010368986910000
1000,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-06-16 0:00:00,11.988723471300000
1001,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-06-16 0:00:00,11.266145440300001
1002,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-06-16 0:00:00,11.824946440400000
1003,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-06-16 0:00:00,11.367891492400000
1004,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-06-16 0:00:00,8.622905144950000
1005,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-06-16 0:00:00,12.744040382100000
1006,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-06-16 0:00:00,10.026778299200000
1007,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-06-16 0:00:00,11.043524828300001
1008,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-07-16 0:00:00,12.392355509000000
1009,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-07-16 0:00:00,11.289496917899999
1010,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-07-16 0:00:00,11.662590829799999
1011,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-07-16 0:00:00,11.834533468500000
1012,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-07-16 0:00:00,9.976448220669999
1013,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-07-16 0:00:00,13.033647268099999
1014,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-07-16 0:00:00,10.246947946000001
1015,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-07-16 0:00:00,11.137586549700000
1016,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-08-16 0:00:00,9.344546460269999
1017,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-08-16 0:00:00,7.878353298640000
1018,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-08-16 0:00:00,8.622947980410000
1019,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-08-16 0:00:00,8.427335736540000
1020,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-08-16 0:00:00,7.892232053610000
1021,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-08-16 0:00:00,9.792391806510000
1022,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-08-16 0:00:00,7.724058314330000
1023,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-08-16 0:00:00,8.294613724080000
1024,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-09-16 0:00:00,8.100637749300001
1025,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-09-16 0:00:00,6.625360138780000
1026,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-09-16 0:00:00,7.262522163030000
1027,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-09-16 0:00:00,7.125217459370000
1028,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-09-16 0:00:00,7.491942398600000
1029,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-09-16 0:00:00,7.806185896380000
1030,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-09-16 0:00:00,7.371251791590000
1031,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-09-16 0:00:00,7.413296057570000
1032,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-10-16 0:00:00,-2.700986967090000
1033,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-10-16 0:00:00,-5.305093668170000
1034,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-10-16 0:00:00,-3.473895849820000
1035,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-10-16 0:00:00,-4.556984119380000
1036,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-10-16 0:00:00,-1.227573867440000
1037,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-10-16 0:00:00,-5.150827108970000
1038,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-10-16 0:00:00,-2.379377229370000
1039,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-10-16 0:00:00,-3.029089582340000
1040,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-11-16 0:00:00,-18.702675537400001
1041,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-11-16 0:00:00,-21.093317760300000
1042,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-11-16 0:00:00,-20.203417284400000
1043,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-11-16 0:00:00,-21.236140170300001
1044,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-11-16 0:00:00,-12.996674996399999
1045,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-11-16 0:00:00,-22.212733367599999
1046,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-11-16 0:00:00,-15.678024148600000
1047,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-11-16 0:00:00,-17.431527603399999
1048,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,1995-12-16 0:00:00,-21.908857947700000
1049,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,1995-12-16 0:00:00,-25.444167160900001
1050,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,1995-12-16 0:00:00,-24.615478745800001
1051,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,1995-12-16 0:00:00,-24.155773244900001
1052,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,1995-12-16 0:00:00,-17.953841206600000
1053,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,1995-12-16 0:00:00,-24.471940954800001
1054,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,1995-12-16 0:00:00,-20.951403224100002
1055,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,1995-12-16 0:00:00,-21.235175127100000
